0.7792855665812215,0.4283502963756155
0.6364173129416961,0.6480096472382137
0.7378563911571672,0.560308576743249
0.8915469504146033,0.7549656749575069
0.6181560211002766,0.7055757263267746
0.8472762233279558,0.6521317806208647
0.7550852209674185,0.6690147721348993
0.92434038479925,0.659450213573572
0.7642476313541298,0.6822833743009445
0.6930554464551484,0.4654098881903793
0.6622718939623924,0.5781093851012024
0.7714493718978931,0.6668230059516003
0.4822925277952189,0.7096295987194962
0.7731534945136382,0.36118171149712025
0.6542991346374222,0.7236517284801501
0.5483529956778763,0.5968027855867329
0.9006020912498028,0.7205846458895134
0.6754193716553598,0.5572815484563697
0.887261260419125,0.5928528435182713
0.5911253703099338,0.8008013230914055
0.6780956641171779,0.814100767495536
0.6915420834815392,0.6555978378668736
0.8207094815139179,0.6052551144355636
0.8116390573808666,0.497950239295821
0.7681077307936102,0.5491134018901176
0.5999106667239323,0.7615172158472084
0.7888838114666095,0.6990961569468555
0.7038679626613635,0.5679090433038987
0.7782734133711069,0.6321430890044459
0.46902150329279413,0.5861555877111031
0.7071174477005437,0.6253513555349329
0.7665145934144661,0.5965506923488395
0.6405889427447987,0.6207732539910796
0.7643379615078495,0.6272763334579654
0.6639299816703788,0.5244269198341596
0.6473680266089974,0.5523816511277464
0.6011889166427271,0.7202333678362246
0.7875341661415658,0.6973098918620537
0.8051323374710287,0.34788670217023715
0.8124880344255646,0.6313658264143478
0.7911395075226629,0.5747230734611433
0.6208017075964378,0.6523335928763769
0.9122846390965907,0.6141131964448138
0.5414047793754154,0.5750359032535889
0.5997073762301334,0.6931729020990326
0.6038391571419275,0.4948037040872361
0.8756835991182713,0.5668978954347044
0.7832387310007807,0.49939723900455313
0.6927790285792147,0.831950153933442
0.5997764778092195,0.6423919863455526
0.7051410770888029,0.34725127004192335
0.7067990352831903,0.3343219117334166
0.5590179528270958,0.6991391600300035
0.6174864050193046,0.5705974228348638
0.5973577103889633,0.8718424547580608
0.7202651372488199,0.49407651858988727
0.6118569748679471,0.6223380780997662
0.8053611928153646,0.5013326240017018
0.4798106007009355,0.8359432317386465
0.6359076983751826,0.7189040933159254
0.991170427627424,0.6709645667622354
0.8628731153176374,0.5402142148736861
0.6570427452937235,0.5208876896740624
0.8108499781389931,0.5029545549223874
0.9455391727993891,0.672654127935013
0.6773458154285686,0.6672377490599615
0.5350892617389107,0.6081368657981463
0.6770827033686387,0.5315590097746636
0.7728491774111004,0.6384801395674422
0.6731883578600928,0.6068122753504145
0.6706843302258009,0.562324282669689
0.6560088362728572,0.5268295344879385
0.7756999836886762,0.4964479251157352
0.6615175005181189,0.7554093431617459
0.6688870579037771,0.4738929744203576
0.6950000531117009,0.6802267521791325
